numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
21;5;*;20;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,318837642;0,318837642;*;"2 siblings, brother and sister living in the same small town a bus ride away
believes in chivalry, will give up seat for pregnant woman
spends his weekends with grandma to help her and spend time with her before she passes on
moved into a new apartment and has a new haircut
";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;i dont know;0;he felt empty but i thought maybe it was because he was not camera confident, but he just seemed a bit wooden and awkward and saying cringey things but i felt neutral towards him;0;1;i have never heard of deepfaking, i thought it was a bit suspicious but figured it was one of the researchers who had no acting background playing a character, so no i had not realised;0;no;0;no issues but a super intersting study and im glad i had the opportunity to take part!!;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Atheist;2;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;I disagree;I don't know;I strongly disagree;Atheist;1;1;1;2;2;2;3;1,714285714;2;4;5;5;5;2;3;8;8;4;3;3;4;8;6;4,666666667;6;0;0;0;6;6;0;5;6;0;0;6;0;0;0;6;6;6;0;6;3;6;6;6;1;6;0;6;4;6;3,433333333;4;4;4;2;5;3;3;2;6;4;4;3;2;6;2;2;4;3;5;2;3;5;2;2;6;2;5;3;4;4;3,9;2,5;8;50;39;2;7;emily;27;Yes;1;0;0;1;1;0;1;1;4
26;5;*;32;Prefer not to disclose;;Prefer not to respond;;Bachelor;5;Not responding;Prefer Not to Say;United Kingdom;Prefer not to say;Prefer Not to Say;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-1;-2,33;-2,33;-0,202176169;-0,202176169;*;"He just started his channel and he replied back to 5 questions asked from his audience comments. I lost interest...

How many siblings he has? Two one brother, one sister
One about chivalry. 
";Not_Diagnostic;0;No Demand;0;No Reactance;0;Data bias based on online video exposure, to change opinion and click reaction.;1;No. I knew he had a script for the research and it was more likely to be untrue.;0;1;No. I thought it was scripted badly.;0;Yes, but I didn't know it was easy to do or cost-effective. I thought the probability of using a scripted video was more likely.;1;The alignment of the 0-6 rating range for subjects columns was off. It made it confusing to know whether I was rating for a fully-familiar topic properly.;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;6;8;5;5,266666667;5;0;0;0;0;5;0;0;0;0;0;6;0;0;0;5;4;4;0;4;5;5;5;3;3;0;1;4;5;5;2,3;1;7;7;2;3;5;5;1;7;2;6;2;3;3;5;7;5;2;6;2;2;6;2;5;3;5;1;7;1;7;6,5;3,6;8;5;8;2;8;Emily;21;No;0;0;0;0;1;1;1;0;3
31;5;*;22;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;I don't know;Don't Know;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,596496242;0,596496242;*;"His two siblings Tom and Susan who live in the same town as him.
Helping his college friend with his finals.
His new apartment and hair cut.
Spending weekends with his grandmother.
Believing in Chivalry";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;I have no idea;0;yes i think it did;1;1;i did not realise that it was a deep fake however i did notice something wasn't quite right with the video (how he looked at the camera);0;yes;1;no issues;*;Neither agree nor disagree;Somewhat Liberal;Moderate;No religion;0;2;3;I don't know;I don't know;I don't know;I don't know;I agree;I agree;I agree;I don't know;Atheist;3;3;3;3;4;4;4;3,428571429;5;5;5;4;5;1;6;2;6;3;3;5;7;6;6;4,6;6;3;0;0;0;6;2;4;0;0;4;4;0;0;0;4;6;6;5;6;0;6;6;6;0;4;1;5;5;6;3,166666667;2;6;5;6;4;4;5;2;6;4;4;5;5;4;4;5;6;4;4;5;2;6;5;5;3;5;4;4;4;4;4,8;5,1;8;50;20;1;7;Emily;3;Maybe;1;0;0;0;0;0;1;0;1
32;5;*;25;male;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$200,000 or more;8;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,745953392;0,745953392;*;Tom has two siblings, a brother Tom and sister Susan who live in the same town as him. He helped his friend with finals in college and was glad he did so. Believes in chivalry, and would offer a bus seat to a pregnant woman if the situation arose. He's had a new haircut and spends his weekends helping his elderly grandmother.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To try and derive how people perceive others based on attributes they tell you about themselves and you're told about them;1;Yeah slightly, otherwise it would have been a face without any context of how the person genuinely seemed;1;0;Not at all;0;Yes;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Agnostic;1;1;1;1;1;1;3;1,285714286;1;2;2;4;6;1;1;7;7;2;8;2;5;8;3;3,933333333;4;0;0;4;0;5;0;4;0;0;0;4;0;1;0;6;6;5;0;4;6;6;6;5;2;1;0;6;6;6;2,9;2;6;6;4;3;5;5;2;6;2;6;5;5;2;6;7;5;2;6;3;2;6;5;6;3;5;2;6;2;6;6,1;4,8;4;10;39;1;8;June;27;No;0;1;1;1;0;1;0;1;5
34;5;*;20;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-2;-3;-2,67;2,67;0,053108742;-0,053108742;*;He has 2 siblings who live in the same small town as him. He doesn't believe in chivalry. He had just got a new haircut and moved to a new flat. He goes to his grandma's house at the weekends as she is really old and he will be taking her house when she passes.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see how honest you would answer based on how you truly felt;0;It did influence that I disliked Chris when he spoke about how he doesn't agree with chivalry;1;0;No I hadn't realised;0;I did know yes, however, not to this extent where it looks completely real;1;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;No religion;2;2;2;I don't know;I agree;I agree;I agree;I agree;I agree;I don't know;I don't know;Atheist;3;4;4;4;4;4;3;3,714285714;1;5;5;6;1;1;1;1;1;1;1;1;1;1;1;1,866666667;4;0;0;0;0;6;0;0;0;1;0;1;0;0;0;2;6;4;3;4;3;3;6;0;0;0;1;0;0;6;1,666666667;5;3;5;5;5;3;5;5;3;3;5;6;4;6;2;5;6;3;5;5;3;5;5;5;2;6;3;5;5;3;4,1;5;8;50;20;2;8;Emily;9;Yes;1;0;0;0;1;1;1;0;3
35;5;*;21;male;;White;;Bachelor;5;Unable to work;Not Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,641258079;0,641258079;*;"Chris has a brother and a sister, I think the sister is called Susan.
He doesn't believe in Chivalry -- wouldn't give up his bus seat to a pregnant woman
He's waiting on his relative to die to take her house
Hes got a new haircut";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I'm not entirely sure -- perhaps how I associate negative social characteristics;0;Absolutely. He displayed very negative social attitudes that I think are unacceptable.;1;0;I had no idea, the only thing that was slightly suspicious was his eye-contact seemed very unnatural -- deep, blank stare.;0;Yes, I'm very familiar.;1;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;Atheist;3;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;1;1;1;1;1;1;3;1,285714286;1;1;1;1;9;1;1;1;2;1;2;6;5;9;1;2,8;4;0;0;0;0;6;0;6;6;0;3;6;0;0;0;6;6;6;0;6;6;6;6;6;3;6;0;6;6;6;3,533333333;1;7;7;2;5;3;1;1;7;1;7;4;2;5;3;7;3;1;7;2;1;7;1;5;1;7;4;4;2;6;6,2;3;4;50;39;1;8;Emily;27;No;0;1;0;1;0;1;1;1;5
36;5;*;36;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,011658299;0,011658299;*;HE WAS ANSWERING questions requested in the comments of his last video;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to see if the negative words associated with the name changes how you felt about the person;1;yeah it gave a sense of who he was;1;0;no;0;no;0;No it was very interesting;*;Somewhat Agree;Moderate;Moderate;Christian;1;3;3;I don't know;I agree;I disagree;I don't know;I don't know;I don't know;I don't know;I disagree;Religious;3;4;2;3;3;3;3;3;2;2;3;2;2;1;4;1;4;4;3;2;2;2;2;2,4;6;0;0;0;0;6;0;2;0;0;0;3;0;0;0;0;6;6;0;2;0;2;2;0;0;0;0;2;2;2;1,366666667;2;6;6;6;3;5;6;5;3;2;6;6;2;2;6;6;6;2;6;6;3;5;6;6;2;6;2;6;3;5;5,5;5,5;8;1;20;1;7;emily;;No;0;0;0;0;0;0;1;;
37;5;*;20;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,749115239;0,749115239;*;"He has a brother and a sister, Tom and Susan who live a bus ride away.
He helped his friend study for his final.
He stands up for pregnant women on the bus.
He just got a new apartment and haircut.
He spends his weekends helping his grandmother.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;See how words and acts can affect how you see a person despite not seeing their personalities;1;Not really. More of an impression would have been made if he seemed genuine or if he did more negative things;0;1;I thought that it was cut weirdly and did not seem genuine but not deepfaked;0;No;0;No issues;*;Somewhat Agree;Strongly Liberal;Strongly Liberal;Atheist;1;1;1;I don't know;I don't know;I don't know;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;I strongly disagree;Atheist;3;3;3;1;1;2;1;2;3;3;6;4;7;1;6;4;3;1;3;5;7;9;4;4,4;6;0;0;0;0;5;0;1;3;0;0;0;0;3;0;6;6;6;4;6;4;6;6;6;4;6;4;6;6;6;3,333333333;2;6;6;7;2;6;7;2;6;2;6;7;6;2;6;6;7;2;6;6;2;6;6;6;2;6;1;7;1;7;6,2;6,4;4;10;39;2;8;Emily;27;Yes;4;1;1;1;1;1;1;1;7
39;5;*;46;female;;White;;Some college;3;Employed (part-time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,010336587;0,010336587;*;He hasjust started doing these videos. He has 2 siblings Tom and Susan who live fairly nearby. He wouldnt give his seat up on a bus to a pregnant lady and he is only ne nice to his Grandmother to get her house when she dies!!;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I don't know! Although I didn't know Bob's character - so wasn't 100% happy to press the 'positive' remarks buttons when responding.;0;Absolutley! I thought he was awful!!;1;0;No - I thought it was him (an actor) saying the words.;0;No!;0;No issues.;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I don't know;I agree;I disagree;I disagree;I agree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;4;2;2;4;1;3;2,714285714;1;3;3;1;5;2;8;1;8;5;8;8;8;2;1;4,266666667;6;0;0;0;0;6;0;6;6;0;0;5;0;6;0;0;6;5;0;0;6;6;4;4;3;2;0;4;3;6;2,8;3;5;6;6;5;3;5;4;4;3;5;5;5;5;3;5;6;3;5;5;7;1;5;6;2;6;2;6;5;3;4,3;5,2;8;50;20;2;8;Emily;;Yes;1;0;0;0;1;1;1;;
42;5;*;58;female;;Prefer not to respond;;High school;2;Retired;Not Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-2;-1,33;1,33;-0,014617737;0,014617737;*;"Has a sister and brother who live quite close
Cheated on his final exam and is fine that he did that
Doesn't believe in chivalry
Has a new apartment and a new haircut
Visits Grandmother a lot so that he can inherit her house";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;I'm not entirely sure but I guess reaction to a few things that someone said;1;Yes;1;1;Yes, I assumed you'd just employed an actor;1;Yes;1;No issues;*;Moderately Agree;Somewhat Conservative;Somewhat Conservative;Atheist;2;4;4;I strongly disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;2;1;1;1;1;1;1,142857143;2;3;2;2;2;2;4;2;2;4;2;2;3;5;2;2,6;5;4;0;1;5;5;0;5;5;4;0;5;0;4;0;0;5;5;0;5;5;5;5;5;0;0;0;4;4;5;3,033333333;3;5;5;5;3;5;5;3;5;3;5;5;5;5;3;5;5;3;5;5;3;5;5;5;4;4;3;5;3;5;4,8;4,9;8;50;20;2;5;Emily;18;No;0;0;0;0;1;0;1;0;2
43;5;*;18;female;;White;;Associate degree;4;Student;Vocational Occupation;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,092412929;0,092412929;*;"he answered five questions from his comment section:
does he have siblings - yes 2, tom and Susan
a story from college - he helped a friend with his final exam
does he believe in chivalry - yes he'd give his seat up for a pregnant woman
";Moderately_Diagnostic;2;Demand;1;No Reactance;0;associating words with people;0;No not really, i forgot about the video;0;0;No i thought it was a youtube video;0;I have heard of some computer generated conversations put on important people like the President, but I have not heard the word deepfaked;1;no issues;*;Moderately Agree;Somewhat Liberal;Moderate;Christian;2;2;3;I don't know;I don't know;I don't know;I agree;I agree;I agree;I agree;I agree;Religious;3;3;3;4;4;4;4;3,571428571;1;1;1;2;3;3;9;1;2;1;9;5;6;5;2;3,4;6;0;0;2;6;4;2;0;0;0;0;6;2;6;0;4;6;6;6;6;2;6;6;2;2;1;1;6;2;6;3,2;2;6;7;6;5;3;5;3;5;2;6;6;5;5;3;6;3;5;3;5;4;4;5;6;3;5;4;4;4;4;4,8;4,9;8;10;39;2;8;emily;27;No;0;0;1;1;1;1;1;1;6
44;5;*;24;male;;White;;Bachelor;5;Unemployed (looking);Not Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,769435409;0,769435409;*;"He helped his friend with his final exam at college, he was happy he did that.
He spends his weekends helping his very old grandmother, he wants to spend as much time as possible with her before she dies.
He recently moved apartment and got a haircut.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Something to do with positive/negative reinforcement;0;I mean that's the only info I got on Chris so my whole onion was formed on the back of the video.;1;0;I did not at all.;0;Yes I am aware of deep fakes.;1;In the section where you rate things 1 to 6, the heading was displayed oddly. Other than that all good.;*;Moderately disagree;Strongly Liberal;Moderate;Atheist;-2;1;3;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;3;3;4;2;1;1;1;4;1;4;5;6;6;2;2,933333333;5;0;0;0;0;5;0;0;5;0;0;5;0;0;0;6;6;4;0;5;0;5;6;6;0;5;3;0;6;6;2,6;4;4;6;3;3;5;5;2;6;4;4;5;5;2;6;6;5;2;6;5;2;6;4;4;3;5;3;5;2;6;5,5;4,6;4;10;39;2;8;Emily;27;Maybe;4;1;1;1;1;1;1;1;7
45;5;*;37;female;;White;;Less than high school;1;Self-employed;Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;0,462990468;-0,462990468;*;he said he would answer 5 random questions from his comments section. he was asked about siblings. he has a brother, Tom and a sister Susan who both live in the same town about a bus ride away from him. doesn't mention if they get on. He cheated on his final exam at college. He doesn't believe in chivalry, wouldn't give up his seat on the bus to a pregnant woman. Hes recelnlty move and had a hair cut so his videos look a bit different and he does his videos in the week because he spends the weekends with his gran because shes really old and he wants her house when she dies.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;no idea;0;yes of course. he looked like a firendly person on the outside but the video revealled a horrid character;1;0;no;0;no;0;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Atheist;2;2;2;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;3;2;2;2;2;2;3;2,285714286;6;4;5;3;4;1;2;3;4;5;4;5;4;5;5;4;4;0;0;0;3;4;0;2;4;1;2;0;0;3;0;2;4;4;4;5;5;5;4;4;4;3;2;4;4;4;2,7;3;5;5;4;4;4;4;5;3;4;4;4;4;4;4;4;4;3;5;4;5;3;4;4;4;4;3;5;3;5;4,3;4;8;10;39;2;15;emily;0;Yes;2;0;1;1;1;0;1;0;4
50;5;*;24;male;;White;;Some college;3;Employed (part-time);Currently Employed;United Kingdom;I don't know;Don't Know;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,126908211;0,126908211;*;"Answer 5 questions from the comments.

1. Did he have siblings? Yes, 1 brother, Tom, and 1 sister, Susan. Both live in a small town not far away from him.

2. Any stories from college? He cheated on his final exam and wouldn't have passed without doing so.

3. Did he believe in chivalry? No, i.e. he wouldn't give up his seat on a bus to a pregnant lady.

4. What has changed recently in his videos? New apartment and haircut

5. What does he do on the weekend? Visits his grandma, so he can get he house when she passes.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see if a video can affect your genuine feelings/thoughts about someone you've never met.;1;Yes, made me dislike him;1;0;No;0;Yes;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;3;2;1;1,4;6;1;0;0;1;6;0;1;1;0;0;1;0;0;0;0;6;1;0;1;1;1;5;1;0;0;0;1;1;1;1,2;4;4;3;6;4;4;6;5;3;4;4;6;6;5;3;3;6;3;5;5;5;3;5;6;2;6;5;3;4;4;3,5;5,6;4;10;20;2;8;Emily;27;No;;1;1;0;1;1;1;1;6
52;5;*;29;male;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;0,179167076;-0,179167076;*;He has two siblings that live in the same town. He cheated in his final exam at college and he's happy about it. He doesn't believe in chivalry, he wouldn't give up his seat on a bus. He is living in a new apartment and has had a new haircut. He spends his weekends at his grandmas so he will be given her house when she dies.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Connections between positive language and associations with images.;0;Yes;1;0;No I did not know this.;0;Yes I am aware of deepfakes.;1;no issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I agree;I strongly disagree;Agnostic;2;2;1;1;1;1;4;1,714285714;1;2;3;1;1;1;1;1;3;1;1;1;1;1;1;1,333333333;6;0;0;2;0;6;4;6;6;4;0;6;0;5;0;5;6;6;2;2;5;6;6;6;4;5;2;5;6;6;3,9;2;6;6;5;3;5;5;2;6;2;6;5;5;3;5;6;6;2;6;5;2;6;4;5;2;6;2;6;4;4;5,7;5,1;8;10;39;2;8;Emily;3;No;0;0;1;1;1;1;1;0;5
53;5;*;21;male;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;$25,000 to $34,999;2;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,430806246;0,430806246;*;"He has two siblings, Tom and Susan who both live in the same town as him (he can take a small bus ride and see them)
He helped his friend at college from failing his exam by helping him study.
Belives in chivalry and will stand up for a pregnant woman.
Has just moved apartment and has got a new haircut and that's why his videos are different
He likes to see his grandmother on the weekends so he can spend time with her before she dies";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;Whether associating bad words with someone changes your opinion;0;Yes, him helping his friend, being chilvarous, and spending time with his grandmother made me like him more and see him in a more positive light.;1;0;I didn't realise but it did look weirdly formal.;0;Yes.;1;no issues;*;Somewhat Agree;Strongly Liberal;Somewhat Liberal;Atheist;1;1;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;1;1;1;1;1;1;1;1;2;2;3;2;1;1;2;3;1;2;1;6;2;1;2;6;0;0;2;0;6;1;3;6;0;0;6;0;0;0;6;6;6;1;6;6;6;6;6;0;6;0;6;6;6;3,433333333;2;6;6;4;3;5;5;2;6;2;6;5;5;4;4;6;6;3;5;3;2;6;5;6;3;5;2;6;2;6;5,7;4,9;8;10;39;2;8;June;0;Yes;1;0;1;1;1;1;0;0;4
54;5;*;22;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,300023192;0,300023192;*;Chris answered five questions about himself. Chris has 2 siblings, a brother called tom and a sister called susan. They both live in the same small town as chris, a bus ride away. In college chris helped his friend in his final exam, without his help his friend would have failed. Chris is happy he helped his friend. Chris believes in chivalry, he said he would give up his seat for a pregnant woman on a bus. Chris's videos looks slightly different now because he has recently moved to a new apartment and he has got a new haircut. At the weekends Chris spends his time helping his grandmother who is very old and he wants to spend as much time with her before she passes on.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Whether we associated the words in the sorting game to chris or whether we focussed more what he was like in the video;0;yes very much so;1;0;no;0;no;0;no issues;*;Strongly disagree;Moderate;Moderate;Atheist;-3;3;3;I disagree;I disagree;I disagree;I disagree;I disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;2;2;2;2;2;1;3;2;3;1;3;1;5;3;2;1;3;5;5;4;6;5;1;3,2;6;0;0;1;1;0;0;0;5;0;2;3;1;0;0;2;6;6;1;6;2;6;6;3;3;4;1;4;4;6;2,633333333;4;4;5;5;5;3;6;4;4;4;4;5;4;4;4;5;5;3;5;5;3;5;5;5;3;5;3;5;3;5;4,6;4,8;4;10;10;2;8;emily;27;No;;1;1;0;1;1;1;1;6
55;5;*;20;male;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;$50,000 to $74,999;4;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,066733394;0,066733394;*;He read 5 questions out from the comments section of the previous video. Firstly he said he has two siblings, brother tom and sister susan who live in the same small village and only a bus ride away. Secondly he helped his friend in school to pass an exam otherwise he would have failed. Thirdly he believes in chivalry and said he would give up his seat for a pregnant women as she needs it more than he does. Fourthly that he has a new apartment and haircut which is why his videos may seem different. Finally that he spends his weekends helping his grandmother out because he wants to spend as much time with her as possible before she passes.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To determine how you feel about a person based on their word alone. Anyone can say that the believe in chivalry and spending time with loved ones just to be liked, so the test was how much we believed them.;1;"I think the youtube video was the only source of evidence I could use to make my decision about Chris. The video was the only thing I had seen so I had to make my decision based on that alone; whether I believed him or not.";1;1;No, I did not realise it was deepfaked. It seemed staged and set up but still seemed like he had read those lines.;0;Yes.;1;no issues;*;Somewhat disagree;Somewhat Conservative;Somewhat Liberal;Atheist;-1;4;2;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;Atheist;2;2;2;2;2;2;2;2;2;5;1;1;4;1;8;2;8;5;5;4;6;7;1;4;5;0;0;0;0;5;2;2;5;1;1;6;5;5;1;5;6;5;6;6;5;6;6;6;6;6;6;6;6;6;4,166666667;3;5;6;6;2;6;6;2;6;3;5;6;5;2;6;6;5;3;5;5;2;6;6;5;2;6;3;5;2;6;5,6;5,6;4;10;39;2;8;Emily;0;Yes;2;1;1;1;1;1;1;0;6
